GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1000000US440070001024032,440070001024032,"Block 4032, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024033,440070001024033,"Block 4033, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024034,440070001024034,"Block 4034, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024035,440070001024035,"Block 4035, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024036,440070001024036,"Block 4036, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024037,440070001024037,"Block 4037, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024038,440070001024038,"Block 4038, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",403
1000000US440070001024039,440070001024039,"Block 4039, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024040,440070001024040,"Block 4040, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024041,440070001024041,"Block 4041, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024042,440070001024042,"Block 4042, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024043,440070001024043,"Block 4043, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024044,440070001024044,"Block 4044, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",5
1000000US440070001024045,440070001024045,"Block 4045, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024046,440070001024046,"Block 4046, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024047,440070001024047,"Block 4047, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",142
1000000US440070001024048,440070001024048,"Block 4048, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",49
1000000US440070001024049,440070001024049,"Block 4049, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",47
1000000US440070001024050,440070001024050,"Block 4050, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",30
1000000US440070001024051,440070001024051,"Block 4051, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024052,440070001024052,"Block 4052, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",60
1000000US440070001024053,440070001024053,"Block 4053, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",63
1000000US440070001024054,440070001024054,"Block 4054, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",67
1000000US440070001024055,440070001024055,"Block 4055, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",80
1000000US440070001024056,440070001024056,"Block 4056, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",64
1000000US440070001024057,440070001024057,"Block 4057, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",32
1000000US440070001024058,440070001024058,"Block 4058, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024059,440070001024059,"Block 4059, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024060,440070001024060,"Block 4060, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024061,440070001024061,"Block 4061, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024062,440070001024062,"Block 4062, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070001024063,440070001024063,"Block 4063, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",17
1000000US440070001024064,440070001024064,"Block 4064, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",28
1000000US440070001024065,440070001024065,"Block 4065, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0
1000000US440070002001000,440070002001000,"Block 1000, Block Group 1, Census Tract 2, Providence County, Rhode Island",94
1000000US440070002001001,440070002001001,"Block 1001, Block Group 1, Census Tract 2, Providence County, Rhode Island",164
1000000US440070002001002,440070002001002,"Block 1002, Block Group 1, Census Tract 2, Providence County, Rhode Island",123
1000000US440070002001003,440070002001003,"Block 1003, Block Group 1, Census Tract 2, Providence County, Rhode Island",200
